source,target,weight
11692,10249,0.10344827586206896
11692,14248,0.23076923076923078
11692,8484,0.14285714285714285
11692,15604,0.10714285714285714
11692,6063,0.10714285714285714
11692,7563,0.03333333333333333
11692,12476,0.10714285714285714
11692,14603,0.19230769230769232
11692,16569,0.14814814814814814
11692,15547,0.2
11692,6342,0.07142857142857142
11692,10246,0.1111111111111111
11692,13544,0.15384615384615385
11692,11999,0.25
11692,18031,0.03571428571428571
11692,17663,0.07407407407407407
11692,10402,0.16
11692,14546,0.2608695652173913
11692,11599,0.11538461538461539
11692,6630,0.07407407407407407
11692,21228,0.07407407407407407
11692,7001,0.11538461538461539
11692,10751,0.16
11692,17566,0.12
11692,10727,0.16666666666666666
11692,15748,0.12
11692,19729,0.037037037037037035
11692,14192,0.07692307692307693
11692,13776,0.12
11692,17984,0.07692307692307693
11692,17228,0.12
11692,17643,0.07692307692307693
11692,8370,0.038461538461538464
11692,16913,0.038461538461538464
11692,11445,0.22727272727272727
11692,53292,0.038461538461538464
11692,21217,0.038461538461538464
11692,8710,0.038461538461538464
11692,12455,0.08
11692,16377,0.08
11692,4536,0.038461538461538464
11692,19526,0.038461538461538464
11692,1169,0.038461538461538464
11692,9722,0.08
11692,10288,0.17391304347826086
11692,8167,0.18181818181818182
11692,17242,0.04
11692,5461,0.04
11692,5115,0.04
11692,11239,0.04
11692,3739,0.04
11692,47800,0.04
11692,8440,0.04
11692,21733,0.04
11692,20406,0.04
11692,51762,0.04
11692,35982,0.041666666666666664
11692,50133,0.041666666666666664
11692,9244,0.08695652173913043
11692,9804,0.041666666666666664
11692,38080,0.041666666666666664
11692,1952,0.041666666666666664
11692,18857,0.041666666666666664
11692,12466,0.08695652173913043
11692,52036,0.08695652173913043
11692,6634,0.041666666666666664
11692,37834,0.041666666666666664
11692,3087,0.041666666666666664
11692,5645,0.041666666666666664
11692,8510,0.08695652173913043
12946,11945,0.35714285714285715
12946,11854,0.16666666666666666
12946,10509,0.09375
12946,10610,0.20689655172413793
12946,11868,0.2962962962962963
12946,11285,0.25
12946,12471,0.2962962962962963
12946,11408,0.20689655172413793
12946,13991,0.36
12946,12381,0.4166666666666667
12946,5885,0.03125
12946,10944,0.2692307692307692
12946,9246,0.13793103448275862
12946,13034,0.32
12946,9731,0.14285714285714285
12946,10111,0.14285714285714285
12946,19724,0.06666666666666667
12946,10249,0.14285714285714285
12946,14248,0.18518518518518517
12946,8484,0.10344827586206896
12946,15604,0.14814814814814814
12946,9011,0.07142857142857142
12946,7563,0.03333333333333333
12946,12476,0.14814814814814814
12946,14603,0.19230769230769232
12946,16569,0.14814814814814814
12946,15547,0.07142857142857142
12946,6342,0.034482758620689655
12946,10246,0.15384615384615385
12946,23612,0.034482758620689655
12946,13544,0.15384615384615385
12946,11999,0.2
12946,18031,0.16
12946,18313,0.07407407407407407
12946,17663,0.20833333333333334
12946,10402,0.07407407407407407
12946,14546,0.2608695652173913
12946,11599,0.03571428571428571
12946,6630,0.03571428571428571
12946,21228,0.07407407407407407
12946,7001,0.11538461538461539
12946,10751,0.16
12946,17566,0.16666666666666666
12946,10727,0.12
12946,18361,0.037037037037037035
12946,15748,0.037037037037037035
12946,19729,0.037037037037037035
12946,14192,0.07692307692307693
12946,13776,0.2727272727272727
12946,17984,0.12
12946,17228,0.12
12946,17643,0.12
12946,8370,0.038461538461538464
12946,16913,0.17391304347826086
12946,11445,0.08
12946,53292,0.038461538461538464
12946,21217,0.038461538461538464
12946,8710,0.038461538461538464
12946,12455,0.125
12946,16377,0.17391304347826086
12946,23576,0.038461538461538464
12946,19526,0.08
12946,10288,0.038461538461538464
12946,9771,0.08
12946,8167,0.04
12946,17242,0.04
12946,5461,0.04
12946,11239,0.04
12946,14222,0.04
12946,47800,0.04
12946,20406,0.04
12946,50133,0.041666666666666664
12946,9244,0.041666666666666664
12946,9804,0.08695652173913043
12946,18857,0.041666666666666664
12946,12466,0.08695652173913043
12946,14285,0.041666666666666664
12946,13407,0.13636363636363635
12946,21676,0.041666666666666664
12946,13360,0.041666666666666664
12946,8510,0.041666666666666664
11945,11854,0.2222222222222222
11945,10509,0.2222222222222222
11945,10610,0.2692307692307692
11945,11868,0.2692307692307692
11945,11285,0.13793103448275862
11945,12471,0.2222222222222222
11945,11408,0.17857142857142858
11945,13991,0.3333333333333333
11945,12381,0.45454545454545453
11945,5885,0.03333333333333333
11945,10944,0.34782608695652173
11945,9246,0.14814814814814814
11945,13034,0.24
11945,9731,0.07142857142857142
11945,10111,0.2
11945,19724,0.034482758620689655
11945,10249,0.07142857142857142
11945,14248,0.2
11945,8484,0.1111111111111111
11945,15604,0.03571428571428571
11945,6063,0.03571428571428571
11945,7563,0.07407407407407407
11945,12476,0.11538461538461539
11945,14603,0.20833333333333334
11945,16569,0.20833333333333334
11945,15547,0.12
11945,6342,0.07692307692307693
11945,10246,0.12
11945,13544,0.12
11945,11999,0.21739130434782608
11945,18031,0.08
11945,18313,0.08
11945,17663,0.08
11945,10402,0.125
11945,14546,0.17391304347826086
11945,11599,0.08
11945,6630,0.125
11945,7001,0.08
11945,10751,0.125
11945,17566,0.18181818181818182
11945,10727,0.18181818181818182
11945,18361,0.04
11945,15748,0.18181818181818182
11945,14192,0.04
11945,13776,0.18181818181818182
11945,17984,0.08333333333333333
11945,17228,0.08333333333333333
11945,17643,0.04
11945,8370,0.041666666666666664
11945,16913,0.041666666666666664
11945,11445,0.19047619047619047
11945,53292,0.041666666666666664
11945,8710,0.041666666666666664
11945,12455,0.041666666666666664
11945,19171,0.041666666666666664
11945,16377,0.19047619047619047
11945,4536,0.041666666666666664
11945,9722,0.08695652173913043
11945,10288,0.13636363636363635
11945,9771,0.08695652173913043
11945,8167,0.09090909090909091
11945,8669,0.043478260869565216
11945,17242,0.09090909090909091
11945,5461,0.043478260869565216
11945,11239,0.043478260869565216
11945,14222,0.043478260869565216
11945,47800,0.043478260869565216
11945,8612,0.043478260869565216
11945,8440,0.043478260869565216
11945,51762,0.043478260869565216
11945,50133,0.045454545454545456
11945,9244,0.09523809523809523
11945,9804,0.045454545454545456
11945,18857,0.09523809523809523
11945,12466,0.045454545454545456
11945,52036,0.045454545454545456
11945,6634,0.045454545454545456
11945,13407,0.045454545454545456
11945,13360,0.045454545454545456
11945,6252,0.045454545454545456
11945,8454,0.045454545454545456
11854,10509,0.42857142857142855
11854,10610,0.30434782608695654
11854,11868,0.2
11854,11285,0.30434782608695654
11854,12471,0.42857142857142855
11854,11408,0.5
11854,13991,0.11538461538461539
11854,12381,0.11538461538461539
11854,5885,0.07692307692307693
11854,10944,0.2727272727272727
11854,9246,0.16666666666666666
11854,13034,0.16666666666666666
11854,9731,0.17391304347826086
11854,10111,0.038461538461538464
11854,19724,0.038461538461538464
11854,10249,0.22727272727272727
11854,14248,0.125
11854,8484,0.125
11854,15604,0.08333333333333333
11854,9011,0.041666666666666664
11854,6063,0.04
11854,7563,0.08333333333333333
11854,12476,0.13043478260869565
11854,14603,0.04
11854,16569,0.04
11854,15547,0.08695652173913043
11854,6342,0.041666666666666664
11854,10246,0.08695652173913043
11854,23612,0.041666666666666664
11854,13544,0.08695652173913043
11854,11999,0.25
11854,18313,0.09090909090909091
11854,10402,0.09090909090909091
11854,11599,0.3333333333333333
11854,6630,0.043478260869565216
11854,21228,0.043478260869565216
11854,7001,0.09090909090909091
11854,10751,0.09090909090909091
11854,17566,0.045454545454545456
11854,10727,0.15
11854,18361,0.045454545454545456
11854,15748,0.045454545454545456
11854,19729,0.045454545454545456
11854,14192,0.09523809523809523
11854,13776,0.045454545454545456
11854,17228,0.045454545454545456
11854,8370,0.047619047619047616
11854,11445,0.2222222222222222
11854,8710,0.047619047619047616
11854,12455,0.15789473684210525
11854,16377,0.047619047619047616
11854,4536,0.047619047619047616
11854,9722,0.1
11854,10288,0.1
11854,9771,0.2222222222222222
11854,42810,0.05
11854,8669,0.05
11854,17242,0.05
11854,11239,0.23529411764705882
11854,30601,0.05
11854,30681,0.05
11854,29689,0.05
11854,14222,0.05
11854,8612,0.10526315789473684
11854,8440,0.05
11854,9244,0.1111111111111111
11854,9804,0.1111111111111111
11854,18857,0.05263157894736842
11854,12466,0.17647058823529413
11854,6634,0.05263157894736842
11854,42574,0.05263157894736842
11854,13407,0.05263157894736842
11854,21676,0.05263157894736842
11854,13360,0.05263157894736842
11854,6252,0.05263157894736842
11854,8510,0.05263157894736842
11854,8454,0.05263157894736842
10509,10610,0.36363636363636365
10509,11868,0.15384615384615385
10509,11285,0.30434782608695654
10509,12471,0.15384615384615385
10509,11408,0.5
10509,13991,0.03571428571428571
10509,12381,0.16
10509,5885,0.07692307692307693
10509,10944,0.4
10509,9246,0.16666666666666666
10509,13034,0.07692307692307693
10509,9731,0.2857142857142857
10509,10111,0.22727272727272727
10509,10249,0.42105263157894735
10509,14248,0.038461538461538464
10509,8484,0.22727272727272727
10509,9011,0.041666666666666664
10509,6063,0.23809523809523808
10509,7563,0.08333333333333333
10509,12476,0.04
10509,6342,0.13636363636363635
10509,10246,0.08695652173913043
10509,3922,0.041666666666666664
10509,3662,0.041666666666666664
10509,13544,0.041666666666666664
10509,11999,0.13636363636363635
10509,10402,0.14285714285714285
10509,14546,0.043478260869565216
10509,11599,0.2
10509,6630,0.14285714285714285
10509,30313,0.043478260869565216
10509,7001,0.2
10509,10751,0.14285714285714285
10509,10727,0.15
10509,13776,0.045454545454545456
10509,32055,0.047619047619047616
10509,8370,0.047619047619047616
10509,11445,0.2222222222222222
10509,8710,0.1
10509,12455,0.047619047619047616
10509,32305,0.047619047619047616
10509,4536,0.047619047619047616
10509,5272,0.047619047619047616
10509,9722,0.047619047619047616
10509,2900,0.047619047619047616
10509,10288,0.2222222222222222
10509,9771,0.29411764705882354
10509,8167,0.16666666666666666
10509,42810,0.05
10509,26145,0.10526315789473684
10509,11239,0.16666666666666666
10509,30601,0.05
10509,3739,0.05
10509,30681,0.05
10509,29689,0.05
10509,8612,0.10526315789473684
10509,8440,0.05
10509,32592,0.05263157894736842
10509,9244,0.17647058823529413
10509,9804,0.05263157894736842
10509,26718,0.1111111111111111
10509,12466,0.17647058823529413
10509,52036,0.05263157894736842
10509,6634,0.1111111111111111
10509,42574,0.05263157894736842
10509,5645,0.05263157894736842
10509,8510,0.05263157894736842
10610,11868,0.2
10610,11285,0.30434782608695654
10610,12471,0.25
10610,11408,0.25
10610,13991,0.20833333333333334
10610,12381,0.16
10610,5885,0.07692307692307693
10610,10944,0.4
10610,9246,0.12
10610,13034,0.16666666666666666
10610,9731,0.22727272727272727
10610,10111,0.17391304347826086
10610,19724,0.038461538461538464
10610,10249,0.17391304347826086
10610,14248,0.125
10610,8484,0.125
10610,15604,0.18181818181818182
10610,6063,0.13043478260869565
10610,7563,0.13043478260869565
10610,12476,0.13043478260869565
10610,14603,0.04
10610,16569,0.04
10610,15547,0.13636363636363635
10610,6342,0.08695652173913043
10610,10246,0.25
10610,3662,0.041666666666666664
10610,13544,0.25
10610,11999,0.08695652173913043
10610,18031,0.043478260869565216
10610,18313,0.043478260869565216
10610,10402,0.14285714285714285
10610,14546,0.09090909090909091
10610,11599,0.2
10610,6630,0.14285714285714285
10610,7001,0.14285714285714285
10610,10751,0.2
10610,10727,0.09523809523809523
10610,15748,0.09523809523809523
10610,14192,0.09523809523809523
10610,13776,0.15
10610,17228,0.045454545454545456
10610,8370,0.047619047619047616
10610,11445,0.1
10610,8710,0.047619047619047616
10610,12455,0.15789473684210525
10610,9722,0.15789473684210525
10610,2900,0.047619047619047616
10610,10288,0.2222222222222222
10610,9771,0.047619047619047616
10610,8167,0.10526315789473684
10610,8669,0.05
10610,17242,0.05
10610,11239,0.05
10610,3739,0.05
10610,14222,0.05
10610,8440,0.05
10610,35982,0.05263157894736842
10610,9244,0.1111111111111111
10610,38080,0.05263157894736842
10610,12466,0.05263157894736842
10610,52036,0.05263157894736842
10610,6634,0.05263157894736842
10610,14285,0.05263157894736842
10610,37834,0.05263157894736842
10610,13407,0.1111111111111111
10610,5645,0.05263157894736842
10610,13360,0.05263157894736842
10610,6252,0.05263157894736842
10610,8454,0.05263157894736842
11868,11285,0.30434782608695654
11868,12471,0.30434782608695654
11868,11408,0.2
11868,13991,0.20833333333333334
11868,12381,0.16
11868,5885,0.12
11868,10944,0.3333333333333333
11868,9246,0.12
11868,13034,0.21739130434782608
11868,9731,0.17391304347826086
11868,10111,0.125
11868,19724,0.038461538461538464
11868,10249,0.08
11868,14248,0.08
11868,8484,0.17391304347826086
11868,15604,0.18181818181818182
11868,9011,0.041666666666666664
